87.877,4227.4
88.059,4234.5
88.239,4237.7
88.41,4219.8
88.567,4214.7
88.721,4217.9
89.079,3583
89.284,3310.9
89.427,3197
89.546,3156.6
89.657,3145
89.765,3142.6
89.872,3143.4
89.979,3145.1
90.085,3147.3
90.192,3149.6
90.298,3152
90.404,3154.3
90.51,3156.7
90.616,3159
90.722,3161.4
90.828,3163.7
90.933,3166.1
91.039,3168.4
91.144,3170.9
91.249,3173.5
91.354,3176.2
91.459,3178.9
91.563,3181.6
91.668,3184.2
91.772,3186.9
91.877,3189.6
91.981,3192.2
92.085,3194.9
92.189,3197.5
92.293,3200.1
92.397,3202.8
92.5,3205.4
92.604,3208
92.707,3210.6
92.81,3213.2
92.913,3215.8
93.016,3218.4
93.119,3221
93.221,3223.5
93.324,3226.1
93.426,3228.7
93.529,3231.3
93.631,3233.8
93.733,3236.4
93.834,3238.9
93.936,3241.5
94.038,3244
94.139,3246.6
94.241,3249.1
94.342,3251.6
94.443,3254.2
94.544,3256.7
94.645,3259.2
94.745,3261.7
94.846,3264.2
94.946,3266.7
95.046,3269.4
95.147,3272
95.247,3274.6
95.346,3277.2
95.446,3279.9
95.546,3282.5
95.646,3285.1
95.745,3287.7
95.844,3290.3
95.943,3292.9
96.043,3295.5
96.142,3298.1
96.24,3300.7
96.339,3303.3
96.438,3305.8
96.536,3308.4
96.635,3311
96.733,3313.6
96.831,3316.1
96.929,3318.7
97.027,3321.2
97.125,3323.8
97.223,3326.3
97.32,3328.9
97.418,3331.4
97.515,3333.9
97.612,3336.5
97.709,3339
97.806,3341.5
97.903,3344
98,3346.6
98.097,3349.1
98.193,3351.6
98.29,3354.1
98.386,3356.6
98.482,3359.1
98.578,3361.6
98.674,3364
98.77,3366.5
98.866,3369
98.961,3371.5
99.057,3374
99.152,3376.4
99.248,3378.9
99.343,3381.3
99.438,3383.8
99.533,3386.3
99.627,3388.8
